Link_ID,Length_L_km,Area_H_km2
405516,1,0.54363
416946,1.679,0.8965
444525,0.383,0.17625
422158,0.451,0.27763
402035,0.289,0.22765
403201,0.489,0.12645
410685,0.842,0.49278
399676,0.163,0.1139
430057,0.421,0.17653
446972,0.163,0.01259
410167,0.614,0.49274
452191,0.688,0.2893
438800,0.997,0.47868
392171,0.131,0.05064
434208,1.005,0.37809
416767,0.163,0.06316
396173,0.163,0.07592
428855,0.776,0.4668
405007,0.548,0.29079
403060,0.355,0.15175
448323,0.708,0.27685
452495,0.263,0.06289
445398,0.294,0.10075
454146,0.163,0.03778
441131,0.457,0.23929
422860,0.782,0.35333
384836,0.971,0.82355
363997,0.163,0.10157
446317,1.167,0.66711
490703,0.618,0.20045
457934,0.354,0.16341
454525,0.641,0.70402
416412,0.131,0.11364
470459,0.325,0.1004
382065,0.097,0.02535
384387,0.748,0.34212
405669,0.355,0.2402
404849,1.173,0.73334
427505,0.517,0.391
480366,0.688,0.32704
379789,1.068,0.71004
396377,0.452,0.24044
390311,0.131,0.01266
442846,0.394,0.1637
473173,0.877,0.27607
424525,0.422,0.11355
440468,0.913,0.42826
432167,0.288,0.27733
399698,0.554,0.40506
408238,0.649,0.46765
434928,0.457,0.23944
419485,0.422,0.1641
415807,0.457,0.56874
439042,0.259,0.11341
402897,0.289,0.15175
395050,0.394,0.17719
482257,1.766,0.99017
385855,0.778,0.31672
396684,0.97,0.37963
468372,1.56,0.92908
446959,1.254,0.57894
466993,0.162,0.12556
467165,1.644,0.97939
455985,1.135,0.75439
452356,0.546,0.31447
396181,0.72,0.18982
434512,0.983,0.79797
460211,2.582,2.11103
479985,0.742,0.40123
376839,0.426,0.15217
419995,0.943,0.49229
432514,0.913,0.61767
447803,0.75,0.55382
473036,1.106,0.40152
435591,0.747,0.25202
460532,1.702,1.244
477117,0.75,0.28844
485477,0.974,0.5889
385358,0.525,0.43076
393775,0.452,0.20253
387682,0.422,0.41786
398187,0.72,0.20245
426278,0.488,0.27752
383964,1.145,0.40538
432520,0.131,0.03782
434054,1.431,0.97048
487683,0.812,0.17538
434051,1.041,0.54194
469774,1.266,0.43934
385139,0.457,0.2534
420889,0.819,0.46693
392863,0.394,0.15191
416591,0.425,0.12627
435751,0.163,0.11348
436095,0.613,0.34022
451051,0.75,0.5032
471706,1.039,0.18824
469057,0.64,0.40171
442097,0.325,0.0504
411442,0.882,0.34114
411266,0.882,0.30324
383333,1.831,0.96301
391824,1.423,0.88628
405670,0.518,0.25284
424672,0.719,0.29017
401203,0.651,0.15178
380294,0.688,0.30425
420396,0.553,0.23967
405858,0.457,0.12642
492995,1.489,0.86388
382553,0.589,0.17741
412153,0.851,0.26531
462142,0.516,0.27651
367351,0.457,0.22846
488365,0.611,0.30063
392466,0.294,0.08858
464469,1.415,0.8164
398327,0.518,0.18978
435761,1.456,0.86943
433609,0.355,0.23949
452491,0.517,0.16351
399732,0.845,0.17733
447255,1.129,0.54118
445899,0.488,0.13846
390115,0.783,0.17729
421565,0.716,0.36603
386013,0.88,0.51942
447390,0.488,0.17619
392003,1.503,0.49378
379510,0.26,0.0634
399641,0.933,0.82185
410841,2.56,1.55396
465869,1.393,0.51491
432161,0.939,0.32776
423156,0.719,0.25237
408422,0.425,0.17694
449512,0.813,0.26423
457645,0.966,0.43994
384180,1.043,0.53219
396196,0.645,0.39233
478010,0.936,0.55177
424678,0.719,0.36587
386281,0.096,0.076
409850,1.103,0.53075
395041,1.331,1.35387
431234,1.064,0.61775
364875,0.294,0.12696
420395,0.882,0.42893
444155,0.68,0.27698
408094,1.071,0.41711
394176,0.548,0.35441
416594,1.145,0.75754
466005,1.128,0.95457
437653,0.651,0.16378
418506,0.457,0.202
438470,0.325,0.28976
399136,1.24,0.29096
465443,0.714,0.30141
389597,1.17,0.44323
484070,0.719,0.28823
392473,1.164,0.6963
411137,1.103,0.5812
441900,0.425,0.35278
407097,1.01,0.43002
446340,0.546,0.26432
387676,0.426,0.13931
404846,0.355,0.16436
461430,0.425,0.12564
380289,0.453,0.24086
461867,0.588,0.28896
464794,0.899,0.4647
480431,0.131,0.02527
451866,1.069,0.57866
388244,0.519,0.69655
434489,0.326,0.12669
468872,0.545,0.27617
412656,1.75,0.93489
428026,0.547,0.35313
436249,0.517,0.36541
400904,0.844,0.36682
436378,0.457,0.2142
449659,0.557,0.21396
464936,1.433,0.95476
429185,0.457,0.34049
399617,1.035,0.7457
478906,0.456,0.35107
427511,0.619,0.30271
401054,0.263,0.07588
409137,0.588,0.24012
434474,0.488,0.40479
487693,0.976,0.47604
417536,0.451,0.30303
384380,0.554,0.25343
395394,0.519,0.24046
463140,0.719,0.28893
449826,0.882,0.46551
410166,0.879,0.42961
441588,0.131,0.01259
443669,0.709,0.39032
403768,0.618,0.55639
415147,0.651,0.39163
426623,0.488,0.15137
421742,0.294,0.05048
432360,0.939,0.68133
401881,0.651,0.25295
382227,0.259,0.48143
448935,0.619,0.31451
438797,0.901,0.66761
367382,0.294,0.06334
435192,1.456,1.02093
440982,0.842,0.31488
390984,1.305,0.49385
460219,1.231,0.52778
384837,0.391,0.10136
376067,0.326,0.1395
413205,0.914,0.58109
479795,1.258,0.62687
384967,0.645,0.43078
436702,0.288,0.16379
456285,0.488,0.05029
399138,1.045,0.29098
483583,1.012,0.66492
391469,2.183,1.15211
390477,0.259,0.05065
445760,0.425,0.22658
484980,1.365,0.80199
452696,0.488,0.15095
400487,0.553,0.12648
405169,1.339,0.70803
450375,1.033,0.79267
399322,0.489,0.22772
382229,0.645,0.51941
426837,0.584,0.27751
437351,0.288,0.30237
394335,1.433,1.1263
409846,0.525,0.21482
442986,1.109,0.45328
434510,1.11,0.84874
480622,0.781,0.32596
393779,0.588,0.2405
407560,1.229,0.49296
489572,0.84,0.33816
375303,0.682,0.35513
379081,0.554,0.45643
404847,0.814,0.39195
388832,0.259,0.06333
421749,0.488,0.21455
428673,0.878,0.49185
472707,0.516,0.25097
440829,1.226,0.64235
423594,0.719,0.47946
390972,0.457,0.21526
462141,0.162,0.12568
418955,0.94,0.74502
410351,0.814,0.44224
472708,0.803,0.7403
380528,0.422,0.26621
378021,1.135,0.63398
423606,1.439,0.85807
466012,0.354,0.45226
460216,0.641,0.28902
414423,0.422,0.18944
420404,0.71,0.46702
427509,1.16,0.65589
390828,0.62,0.37987
427685,0.588,0.1766
450369,0.517,0.13839
450639,0.163,0.03774
453798,0.719,0.36469
473450,0.545,0.26348
446336,0.813,0.491
411690,0.259,0.26539
483340,0.425,0.16292
480322,0.619,0.13803
418185,1.4,0.6817
399715,1.134,0.67079
380525,1.105,0.68452
417106,0.131,0.01263
383968,1.146,0.54485
485622,0.487,0.20047
482789,0.556,0.23814
412301,0.851,0.36635
365277,1.694,0.93939
412295,0.263,0.12637
386793,0.457,0.46871
425467,0.425,0.26492
402034,0.457,0.13912
454125,0.619,0.26415
379794,0.26,0.13948
485297,1.603,0.90214
434217,0.425,0.21425
444699,0.719,0.42802
398526,0.518,0.32895
435760,0.384,0.20162
469880,0.487,0.07531
428856,1.47,0.95865
434516,0.652,0.20288
428836,0.806,0.36572
407706,0.518,0.1264
423160,0.776,0.29022
442544,0.425,0.34007
430505,0.945,0.41608
468376,0.679,0.55242
434457,1.161,0.96033
399130,0.489,0.20242
406212,0.518,0.22754
482978,1.375,0.6643
427668,0.547,0.39099
439040,0.192,0.07561
446320,1.105,0.75543
414293,0.62,0.23998
396929,1.657,1.17678
459114,0.421,0.18851
392870,0.457,0.16457
480402,0.163,0.20169
434409,0.842,0.54214
449672,0.263,0.11336
459472,0.679,0.23878
390308,1.067,0.84842
489229,0.515,0.36323
466485,1.357,0.52741
473831,0.927,0.70256
421224,1.237,0.59315
415126,1.332,0.55568
404851,0.711,0.41724
423450,0.751,0.32806
454515,0.394,0.16347
411296,0.457,0.25262
418512,0.806,0.61847
463457,0.688,0.27636
408835,0.651,0.21485
408977,0.651,0.25276
415108,0.355,0.12629
480362,0.421,0.26412
385157,0.905,0.49412
448140,0.557,0.44047
464039,0.881,0.27634
388836,0.289,0.13931
441595,1.003,0.71784
411278,0.62,0.54341
413533,0.945,0.32827
474899,0.131,0.02508
394838,0.652,0.26579
466984,1.393,0.66553
428874,0.517,0.27744
399645,0.615,0.48053
483580,0.745,0.18813
477290,1.237,0.70232
413986,0.422,0.21473
435442,1.072,0.68142
402900,0.163,0.05059
424775,1.664,0.54246
430517,0.882,0.3152
413520,0.847,0.37907
452357,0.517,0.27673
418523,0.355,0.16412
442085,0.588,0.31483
395038,0.585,0.21512
455773,0.456,0.18859
392335,0.426,0.20256
434413,1.301,0.66832
413686,0.422,0.18947
450628,0.294,0.12582
416766,0.263,0.07581
488207,0.425,0.41336
471242,0.456,0.18825
434752,0.843,0.49157
365780,0.55,0.53315
416952,0.422,0.17678
399706,0.259,0.07592
434484,0.423,0.30362
422998,0.939,0.34069
488041,0.425,0.28814
377849,0.589,0.21536
401673,0.259,0.16444
435064,0.774,0.40327
374026,0.912,0.5708
434469,0.747,0.354
408406,0.614,0.26542
381908,0.453,0.26616
459621,0.583,0.47758
412158,0.557,0.32847
455778,0.877,0.1383
391338,0.911,0.36719
433613,0.425,0.3151
439047,0.457,0.18906
442843,0.45,0.21407
413039,0.932,0.44213
391210,0.717,0.34187
399710,0.326,0.13927
402557,1.788,0.77148
446319,0.811,0.52876
408086,0.452,0.24014
427682,1.145,0.75677
452983,0.588,0.26412
429184,0.294,0.1261
424666,1.307,0.45415
481470,1.113,0.73961
399655,0.975,0.61966
419187,0.932,0.64381
446335,0.421,0.20142
384969,0.489,0.49414
409142,0.783,0.31593
486423,1.441,1.37813
430061,1.107,0.63047
389085,0.751,0.17731
440314,0.354,0.20153
429752,1.013,0.47915
454521,0.354,0.12575
482788,0.773,0.43866
476492,0.841,0.31355
398194,0.096,0.01265
441592,0.294,0.28959
484833,0.587,0.42602
430371,0.451,0.22695
454167,0.688,0.68047
480372,1.196,1.34641
402699,0.979,0.4679
418966,0.163,0.11361
444258,0.613,0.28957
411295,0.914,0.58108
411474,0.548,0.4425
431881,1.064,0.40341
408688,1.229,0.68247
462136,0.394,0.11309
434431,0.259,0.139
411301,0.096,0.01264
381299,0.585,0.26618
388096,0.356,0.16463
421942,0.096,0.01262
477625,0.263,0.08778
416751,0.457,0.12627
409129,0.844,0.40457
418035,0.547,0.404
360924,0.621,0.43183
420886,0.914,0.55532
444694,0.354,0.20142
417257,1.045,0.30302
444152,0.192,0.10072
398638,0.914,0.6073
455127,1.57,1.00594
451684,0.612,0.33964
437512,1.299,0.22676
414825,0.326,0.06313
392868,1.3,0.64569
421753,0.777,0.40384
466650,0.545,0.35159
490494,0.714,0.2129
428032,0.747,0.40359
425123,0.163,0.06308
455488,0.287,0.22632
375441,0.489,0.15219
411870,0.131,0.0379
472704,0.619,0.21331
433617,0.488,0.12604
445762,0.878,0.44058
448943,0.45,0.39026
378141,0.457,0.13948
473306,0.85,0.41403
387690,0.294,0.0886
398340,1.602,1.01229
432670,0.613,0.39076
397552,0.426,0.2151
448321,0.944,0.25167
435404,1.139,0.47887
379355,0.72,0.27892
418190,0.643,0.34087
405868,0.681,0.29077
412297,0.91,0.18957
457048,0.096,0.01257
443167,1.57,0.80592
390827,0.585,0.24058
399682,0.519,0.17712
424161,0.841,0.63086
392163,0.263,0.07594
398182,0.941,0.61994
480368,0.488,0.08805
415139,0.644,0.37887
364739,0.876,0.53319
365783,0.58,0.26658
429925,1.145,0.40351
416245,1.132,0.77029
427852,0.517,0.35308
454344,0.45,0.13832
434927,0.421,0.23944
412044,0.289,0.13898
420694,1.228,0.49225
419165,0.74,0.45456
422865,1.006,0.39119
412029,0.548,0.36637
434399,0.163,0.01257
401056,0.355,0.20238
453635,2.122,1.10681
462497,0.588,0.22613
431876,0.355,0.57986
411285,0.751,0.51824
414168,0.651,0.34102
388478,0.883,0.40529
431391,0.288,0.20171
386283,0.096,0.01267
456606,0.488,0.42745
467798,2.504,2.19704
435420,0.643,0.65555
422167,0.982,0.35336
472036,0.478,0.23842
402700,0.553,0.39204
374019,1.431,0.77375
417861,0.614,0.22726
443981,0.619,0.40298
470941,0.587,0.21336
394546,0.783,0.21518
430677,0.878,0.23956
468703,0.912,0.23852
432368,0.68,0.30254
423290,0.939,0.40378
395246,1.759,1.10112
414689,0.457,0.16442
452028,0.456,0.1761
410961,1.606,1.22562
397812,0.518,0.35429
434919,1.424,0.41586
421568,0.584,0.13882
394675,1.104,0.56957
440823,0.457,0.10081
425601,1.419,0.79471
440686,0.805,0.30229
369260,0.26,0.22843
424168,0.355,0.10093
441903,0.259,0.13861
429324,0.715,0.56746
405009,0.489,0.15172
451504,1.8,0.8428
416587,0.451,0.31567
441585,0.421,0.10075
458193,0.619,0.25139
374018,0.29,0.1649
414286,1.102,0.66938
444697,1.434,0.81833
439048,0.355,0.27729
387494,0.783,0.32933
446327,1.009,0.59158
425281,0.486,0.164
466488,0.294,0.18837
440326,0.325,0.08817
467636,0.75,0.37666
414992,1.439,0.98516
428164,0.913,0.26485
456604,1.32,0.52802
420399,0.325,0.10097
389258,0.579,0.34196
421075,0.525,0.2398
367363,0.589,0.3806
419174,0.976,0.29034
480414,0.71,0.60544
381749,1.104,0.7351
484526,0.714,0.2005
456130,0.87,0.51547
426272,1.27,0.37844
411445,1.428,0.89706
411129,1.391,0.73285
425124,0.457,0.2271
437187,0.746,0.44096
480438,0.394,0.30087
439041,0.096,0.0378
465998,1.52,1.45716
463455,0.588,0.21354
444530,1.063,0.61698
442275,0.938,0.52892
418963,0.481,0.35351
399603,0.259,0.0632
432936,0.651,0.21428
384835,0.91,0.36743
444259,0.421,0.26438
423745,0.259,0.13879
387498,0.163,0.01267
437642,0.294,0.18896
431999,1.045,0.42862
443170,0.944,0.21405
419986,1.498,0.80789
399944,0.489,0.16445
405328,0.882,0.48044
442406,0.45,0.31482
490493,0.639,0.40075
432671,0.747,0.39075
431389,0.425,0.1891
422870,0.777,0.39125
461428,1.422,0.96743
471854,1.244,0.51447
411298,0.355,0.16418
406216,0.163,0.1517
423150,1.37,0.80752
453810,1.129,0.74202
442411,0.588,0.34005
417263,1.457,0.74494
479989,1.103,0.61434
398644,0.813,0.37956
410834,0.425,0.12635
420416,0.259,0.1136
430370,0.943,0.27739
459622,1.144,0.66616
396170,0.585,0.54407
382925,0.911,0.35484
434580,0.651,0.42862
449671,0.163,0.03779
409479,1.095,0.63186
446980,0.973,0.65446
414672,0.588,0.27789
434392,0.355,0.12606
454148,0.294,0.08814
418943,0.422,0.13887
421386,0.457,0.21455
374025,0.72,0.31712
415827,1.4,0.79563
439057,1.339,0.7945
447114,0.613,0.23912
439056,0.325,0.18916
415132,0.908,0.5302
390483,0.748,0.17728
434513,0.979,0.54492
426842,2.187,1.12251
450512,0.394,0.17613
413811,0.355,0.13894
447119,1.207,0.71757
448486,1.071,0.6292
442990,0.619,0.27702
443976,0.457,0.40289
486299,0.353,0.20046
386292,0.356,0.20269
369784,0.72,0.46953
446171,0.671,0.31467
441452,1.063,0.51634
394171,1.103,0.34166
447665,0.588,0.23913
483859,1.68,0.83969
413046,0.422,0.20212
462167,0.354,0.15076
363687,0.426,0.13967
408412,0.844,0.30334
448772,1.327,1.42196
393998,0.688,0.39239
382707,0.875,0.30415
411866,0.422,0.13898
454681,0.456,0.21377
415121,0.294,0.06315
372132,1.014,0.68508
406435,0.457,0.15169
435171,2.563,2.0164
450515,0.425,0.26419
435599,0.619,0.30245
432348,0.325,0.15134
380526,0.457,0.10141
370285,0.294,0.05076
387151,0.783,0.20268
415650,0.588,0.1768
420901,0.882,0.35341
412672,0.588,0.39169
408687,0.585,0.29068
483551,0.191,0.05016
446177,0.488,0.18881
428028,0.684,0.15135
434222,0.263,0.11345
405517,1.079,0.58157
422721,0.91,0.17666
458512,0.583,0.16339
432007,0.584,0.18909
455486,0.619,0.17603
421229,0.163,0.02524
426851,0.163,0.02523
390623,0.72,0.26591
427181,1.176,0.78197
418509,0.843,0.45446
484523,1.041,0.93984
377835,0.525,0.32967
371002,0.646,0.3425
428494,0.939,0.61806
435063,0.688,0.30244
463583,1.424,0.56523
420894,0.488,0.23981
403371,0.585,0.26555
488361,1.095,0.77658
438794,1.072,0.73078
434588,0.131,0.03782
393252,1.102,0.65827
428872,0.263,0.1009
455771,0.746,0.38977
446970,0.294,0.10069
389103,0.096,0.01266
417401,1.045,0.27779
400693,0.326,0.27827
478903,0.263,0.07523
423754,0.619,0.15141
380136,0.294,0.08872
479982,0.75,0.22567
483609,0.708,0.60312
381584,0.778,0.51949
383329,1.134,0.53224
448936,0.882,0.88098
385364,1.038,0.54481
398521,2.052,0.98676
465667,0.516,0.27629
440831,0.163,0.03778
436388,0.715,0.31502
452355,0.45,0.26416
430907,0.619,0.07565
431244,0.715,0.37823
425287,1.815,0.68124
469386,0.42,0.13808
415135,0.422,0.23996
395401,0.426,0.291
396533,1.2,0.58209
469061,0.743,0.43935
428863,1.106,0.83248
365932,0.326,0.15233
468706,0.191,0.10043
437344,0.355,0.11339
389609,0.788,0.58253
478350,1.975,1.73037
483861,0.162,0.0376
458812,0.545,0.33936
414991,0.425,0.11367
437641,1.136,0.62987
413974,0.588,0.15157
464795,0.707,0.50238
480153,0.382,0.18806
402041,0.751,0.25295
398639,1.077,0.67064
385354,0.883,0.45609
477288,0.719,0.32608
409688,0.588,0.27802
473993,1.106,0.60218
436085,0.421,0.15119
394678,2.302,1.22755
401053,0.525,0.25295
416740,0.131,0.30307
405317,1.371,0.8471
418947,0.259,0.12624
380680,0.905,0.54509
434458,1.238,0.99829
408425,0.457,0.2275
419179,0.457,0.18936
433730,0.584,0.2521
434368,0.851,0.4535
445392,0.657,0.26436
466164,0.162,0.03767
425448,1.013,0.55509
415473,1.554,1.11128
421754,0.557,0.20192
466342,1.106,0.48977
433724,0.451,0.17645
400711,0.62,0.35417
368942,0.752,0.38075
391465,0.259,0.17726
417545,0.422,0.23989
435189,0.613,0.36547
464325,1.338,0.82899
415816,0.518,0.13908
451508,0.65,0.31448
424783,0.945,0.5931
434511,0.295,0.08875
390980,1.802,1.38028
371004,0.326,0.38055
452690,0.583,0.1132
387154,0.589,0.16467
433616,0.613,0.25207
385158,0.935,0.59548
384834,0.356,0.24074
470036,1.347,0.82842
407103,2.253,0.72058
408689,1.036,0.68248
480389,1.14,1.46096
470057,0.449,0.23846
434390,0.355,0.51687
401358,0.651,0.24032
388838,0.193,0.10132
490705,0.618,0.32575
402046,0.94,0.70822
432330,0.517,0.34036
480312,1.012,0.71464
388472,1.844,1.15249
412677,0.72,0.48007
367126,0.883,0.29192
407898,0.783,0.24015
453136,0.557,0.30184
465254,1.224,0.5526
457188,0.516,0.35198
452488,1.107,0.74212
459109,0.456,0.20108
453487,1.79,1.24543
410521,0.588,0.1769
399613,0.163,0.01263
385850,0.422,0.41803
447804,0.871,0.35236
477118,0.552,0.52673
460058,1.033,0.65348
441745,0.259,0.11334
440334,0.425,0.1512
448923,0.967,0.45297
411287,0.866,0.63206
479799,0.649,0.26333
480416,0.355,0.35315
387659,0.941,0.304
419159,0.975,0.36606
407095,0.615,0.50583
399623,0.74,0.56882
408695,0.452,0.31596
455122,0.258,0.10059
467642,0.456,0.21344
441899,0.131,0.0126
473039,0.456,0.11292
396543,0.452,0.22778
399595,0.914,0.34141
427679,0.719,0.31551
422171,1.204,0.64363
409842,0.457,0.16428
432510,0.355,0.26471
483865,0.131,0.02507
371008,0.097,0.05074
475015,0.583,0.76515
449828,0.517,0.26422
457347,1.187,0.51539
399584,0.711,0.65762
458983,0.75,0.61584
427355,0.584,0.37839
467169,0.832,0.65292
389096,0.585,0.29129
470636,1.223,0.65266
401199,1.007,0.63226
421560,0.806,0.29027
413030,1.041,0.34107
407081,0.259,0.13907
434068,0.939,0.45373
404522,0.548,0.30345
440822,0.131,0.11341
386516,0.585,0.16468
440323,1.632,1.05812
472867,0.425,0.27604
451509,0.612,0.26417
439509,1.438,0.80609
380942,0.845,0.65911
419335,0.488,0.15148
430060,0.613,0.18913
407087,0.457,0.27809
377676,0.62,0.1902
416413,0.326,0.10102
412464,0.518,0.20213
452187,0.45,0.22641
399700,0.457,0.17714
405010,0.837,0.61951
416031,0.91,0.4294
419478,0.62,0.22722
434750,0.355,0.34032
484521,0.587,0.1629
367386,0.489,0.36734
428849,0.096,0.02527
451503,0.688,0.32706
416965,0.518,0.20203
379504,2.029,0.97628
432340,0.457,0.13866
419698,1.553,0.63116
448958,0.383,0.25165
420393,0.688,0.26496
473451,1.538,0.74026
425126,0.451,0.15138
369631,0.163,0.03807
467166,1.175,0.74085
393769,0.519,0.20253
421945,0.62,0.26502
472038,1.368,0.77797
469887,1.039,0.52719
433461,0.457,0.25208
413034,0.451,0.18949
400135,1.075,0.61982
410163,0.451,0.17691
435449,1.101,0.69308
452498,0.944,0.51573
401675,0.585,0.21504
460824,1.518,0.59057
416600,0.843,0.42934
408231,0.525,0.2908
406441,1.114,0.50567
441743,0.846,0.49117
418522,0.681,0.22724
409291,1.269,0.79613
388237,0.259,0.12663
455343,0.612,0.47781
383334,0.326,0.05069
466007,0.325,0.12561
417532,1.036,0.56815
427866,1.895,0.76943
426844,0.421,0.31535
367367,0.131,0.05073
408090,0.72,0.2275
473996,0.781,0.41402
416427,0.688,0.29044
442713,0.421,0.21407
427513,0.68,0.45407
378647,0.453,0.29162
425443,0.947,0.4289
423750,0.422,0.17663
434499,0.589,0.21533
434357,0.421,0.25195
417116,0.651,0.39142
453476,0.456,0.20122
376066,0.453,0.15218
407086,0.518,0.31602
465867,1.139,0.46467
424170,0.547,0.22711
482580,1.074,0.33842
392177,0.62,0.36701
379503,1.894,1.027
411451,0.488,0.16424
423607,0.451,0.2902
434564,0.451,0.45368
447380,0.354,0.20136
458813,0.641,0.22623
395030,0.394,0.20251
446337,0.192,0.06295
387687,0.62,0.43045
461423,0.325,0.16333
386288,1.44,0.63337
434373,0.613,0.32745
437360,0.288,0.13861
443328,0.096,0.05035
395753,0.72,0.34171
408411,0.844,0.36653
387303,0.72,0.27868
413979,0.999,0.94747
440977,1.13,0.91938
434460,0.325,0.11383
480951,0.587,0.32594
407080,0.457,0.12641
380951,1.372,0.45631
446178,1.94,1.03216
453959,0.9,0.38984
469884,0.131,0.03766
399597,0.163,0.03794
437361,0.776,0.45363
461427,0.354,0.22616
405862,1.325,1.20105
410523,0.294,0.07581
440684,1.232,0.59198
476946,0.819,0.35117
462158,2.582,2.85221
438283,0.834,0.47872
476803,1.275,0.89051
457051,1.358,1.21959
389933,0.976,0.43056
425437,0.553,0.35323
405869,0.488,0.16434
441919,0.938,0.44077
394539,0.904,0.50629
453961,0.688,0.35213
432364,0.688,0.28993
437516,0.834,0.51654
398184,0.914,0.40492
413220,0.548,0.30317
460533,0.719,0.35184
423148,0.619,0.11356
427180,0.163,0.15136
480333,0.294,0.15066
390478,1.267,0.49385
477124,0.425,0.16306
369922,1.073,0.52028
435065,0.294,0.03781
438128,0.354,0.15117
474298,0.425,0.13799
435431,0.163,0.15135
405162,0.816,0.354
426836,0.939,0.46673
392174,0.131,0.05063
417548,0.747,0.3409
440986,0.425,0.12595
437182,0.425,0.17638
424796,0.643,0.56769
401347,0.688,0.3415
486160,0.487,0.2631
432164,0.394,0.12608
416225,0.72,0.30321
466477,0.456,0.13813
390124,2.231,1.15241
392487,0.941,0.48117
414694,0.451,0.23997
463882,0.881,0.48988
454160,0.288,0.20151
393248,0.783,0.22787
399442,0.356,0.22771
435440,0.355,0.22712
420700,1.276,0.73209
401356,0.748,0.27826
438472,0.263,0.063
492432,0.75,0.28797
424663,1.013,0.4794
396931,0.711,0.40494
449827,2.221,1.66079
401882,0.553,0.21501
401499,0.457,0.18972
388236,1.072,1.00047
473308,0.845,0.69005
473835,0.85,0.38891
371013,0.589,0.29184
483637,0.163,0.03778
395244,1.014,0.51894
440472,0.557,0.17634
394551,1.308,0.37974
363998,0.26,0.12697
451344,1.004,0.26417
437355,0.553,0.22677
432157,0.619,0.20169
443674,0.909,0.31478
445253,0.871,0.47834
392866,0.971,0.68363
371847,0.391,0.13956
417544,0.355,0.12626
398341,0.588,0.16448
441932,0.488,0.30224
388232,0.982,0.62063
416022,0.259,0.18942
413531,1.827,1.38908
416743,0.588,0.25262
475191,0.131,0.03763
383966,0.585,0.31679
442711,0.421,0.13851
417877,0.843,0.46708
380812,1.043,0.39294
372823,0.589,0.30446
443317,0.813,0.41553
413978,0.326,0.42951
393773,1.277,0.6582
434934,1.331,0.35287
429193,1.621,0.78185
411302,0.481,0.24006
381096,0.29,0.17746
419167,0.553,0.55561
442401,0.325,0.07556
364371,0.457,0.19045
417868,0.806,0.4545
405677,0.557,0.25284
411485,0.614,0.31586
378924,0.62,0.1775
445384,0.096,0.03776
395587,0.422,0.20248
385856,0.589,0.22804
390820,0.294,0.13928
398027,0.711,0.27836
444945,1.974,1.08275
450218,2.382,1.42183
434404,1.136,0.97061
392482,1.238,0.59504
415133,0.451,0.23986
420708,0.259,0.13887
413048,0.688,0.21476
478745,0.42,0.23824
402883,0.355,0.10115
453802,0.775,0.33956
454176,0.192,0.12605
459116,0.937,0.47758
418960,1.487,1.36354
400471,1.585,0.89811
483319,0.544,0.37599
392460,0.294,0.10126
435432,0.588,0.45405
441455,0.909,0.34004
445771,0.588,0.21399
395247,0.681,0.31641
445757,0.975,0.44048
382555,0.457,0.21545
406902,0.289,0.18961
409844,0.39,0.12637
467793,0.354,0.18833
425456,0.747,0.4163
451337,0.425,0.3774
467500,0.774,0.30134
446977,0.584,0.32739
468538,0.258,0.06277
468711,1.195,0.80365
382063,0.326,0.10139
369419,0.423,0.12691
439224,0.938,0.60462
455345,0.588,0.26409
379630,1.882,1.11569
392172,0.263,0.0633
467499,1.806,1.30578
419985,1.065,0.59327
434361,0.974,0.60486
421077,0.614,0.36601
470052,0.294,0.10042
481121,0.516,0.18804
418029,0.451,0.26514
415130,0.263,0.11364
450905,0.456,0.23902
434514,0.55,0.36743
465668,0.85,0.3642
458360,0.881,0.5405
452857,0.325,0.13834
456120,0.325,0.11313
422375,0.584,0.34073
423595,1.124,0.74444
433464,1.425,0.80668
443973,0.882,0.3777
446318,0.715,0.4154
473449,0.745,0.15055
420885,1.361,0.82039
400703,1.173,0.74633
424669,1.035,0.5677
462147,0.163,0.08798
443164,0.479,0.30219
441280,0.421,0.13854
420386,0.163,0.0631
432339,0.421,0.13866
460066,0.937,0.42729
407892,0.481,0.22751
388242,0.356,0.2406
424799,2.464,1.5519
480399,2.571,2.80995
399936,0.72,0.29096
445588,0.096,0.05035
455981,0.163,0.33945
467647,0.425,0.30133
413685,0.873,0.50527
366438,0.457,0.10155
434388,0.776,0.64282
422876,1.161,0.59308
442389,0.719,0.34
423307,0.584,0.27759
382910,0.096,0.15207
427041,0.488,0.17655
399941,1.555,1.10063
399654,0.259,0.0885
412668,0.91,0.26528
424523,1.196,0.76958
384508,0.426,0.20273
409671,0.903,0.5813
415140,0.518,0.47991
455775,0.456,0.20117
424807,0.488,0.31546
427863,0.421,0.18918
483628,0.45,0.46533
411446,0.451,0.35372
484830,0.611,0.32581
384827,0.519,0.26607
392851,0.426,0.13925
478006,0.649,0.3135
430902,0.947,0.54215
427687,0.557,0.42895
433727,0.619,0.27728
410516,0.326,0.08846
434574,0.163,0.10082
394177,0.652,0.12658
384972,0.549,0.34209
471092,0.707,0.48926
474554,0.456,0.22581
490198,0.131,0.01252
423447,1.227,0.41638
460065,0.995,0.77918
384385,0.131,0.06335
428500,0.968,0.61795
390986,1.239,0.83572
406907,0.457,0.10113
473992,0.802,0.51438
475517,0.764,0.58953
471719,0.556,0.4267
480341,0.556,0.2889
421718,0.939,0.46696
412674,1.173,0.77063
433870,0.163,0.05041
406205,0.326,0.24025
